state_ut_code,constituency_code,constituency_name,candidate_name,candidate_party,total_votes
U05,7,SouthDelhi,LAKHAN SINGH,Navarang Congress Party,970
U05,7,SouthDelhi,POONAM SRIVASTAVA,Independent,958
U05,7,SouthDelhi,ARUN KUMAR,Independent,842
U05,7,SouthDelhi,RINKI SANYAL,Bharatiya Sampuran Krantikari Party,763
U05,7,SouthDelhi,KAMLESH KUMAR JHA,Independent,714
U05,7,SouthDelhi,SURJEET SINGH,Delhi Janta Party,638
U05,7,SouthDelhi,BHIM SINGH,Ambedkarite Party of India,602
U05,7,SouthDelhi,SURINDER KUMAR,Bharatheeya Jawan Kisan Party,592
U05,7,SouthDelhi,GAUTAM ANAND,All India Forward Bloc,540
U05,7,SouthDelhi,SHANKAR DEY,Independent,522
U05,7,SouthDelhi,BIHARI LAL JALANDHARI,India Greens Party,514
U05,7,SouthDelhi,NAVEEN KUMAR,Hamara Sahi Vikalp Party,476
U05,7,SouthDelhi,VIRENDER,Independent,381
U05,7,SouthDelhi,RAJAN SINGH,Independent,325
U05,7,SouthDelhi,NOTA,None of the Above,5961
U05,6,WestDelhi,KAMALJEET SEHRAWAT,Bharatiya Janata Party,842658
U05,6,WestDelhi,MAHABAL MISHRA,Aam Aadmi Party,643645
U05,6,WestDelhi,VISHAKHA,Bahujan Samaj Party,7964
U05,6,WestDelhi,SABIR KHAN,Independent,3097
U05,6,WestDelhi,AJ RAJAN,Navarang Congress Party,2387
U05,6,WestDelhi,SUNIL MEGHWAL,Ambedkarite Party of India,1876
U05,6,WestDelhi,OM PRAKASH NARAYAN,Aapki Apni Party (Peoples),1773
U05,6,WestDelhi,ANJU SHARMA,Independent,1267
U05,6,WestDelhi,KAPIL MARWAH,Independent,1155
U05,6,WestDelhi,JARNAIL SINGH,Independent,1089
U05,6,WestDelhi,MADHU,Akhil Bhartiya Parivar Party,1059
U05,6,WestDelhi,RAJIV KANT MISHRA,Independent,995
U05,6,WestDelhi,RAMESH KUMAR JAIN @ NIRBHIK,Gareeb Aadmi Party,971
U05,6,WestDelhi,UMA SHANKAR TIWARI,Bhartiya Mahasangh Party,758
U05,6,WestDelhi,MEENA UJJAINWAL,Peoples Party of India (Democratic),756
U05,6,WestDelhi,CHARANJEET SINGH,All India Forward Bloc,619
U05,6,WestDelhi,UMESH CHAUHAN,Rashtriya Rashtrawadi Party,614
U05,6,WestDelhi,PRAMOD KUREEL,Bahujan National Party (Ambedkar),586
U05,6,WestDelhi,AMIT KUMAR SINGH,Rashtriya Suraksha Party,574
U05,6,WestDelhi,JAYA RAMAN,Sarvlokhit Samaj Party,446
U05,6,WestDelhi,RAM NARAYAN MOHANTY,Independent,434
U05,6,WestDelhi,CHAMAN LAL VERMA,Samaj Vikas Kranti Party,420
U05,6,WestDelhi,DEEPAK SHARMA,Bharatiya Jan Jagriti Party,370
U05,6,WestDelhi,RAVI,Independent,282
U05,6,WestDelhi,NOTA,None of the Above,8699
S18,19,Aska,ANITA SUBHADARSHINI,Bharatiya Janata Party,494226
S18,19,Aska,RANJITA SAHU,Biju Janata Dal,394252
S18,19,Aska,DEBAKANTA SARMA,Indian National Congress,75255
S18,19,Aska,SANJAYA KUMAR BISHOYI,Independent,11240
S18,19,Aska,PAPUNU SAHU,Socialist Unity Centre Of India (COMMUNIST),8673
S18,19,Aska,PITABAS SAHU,Sanatan Sanskriti Raksha Dal,6888
S18,19,Aska,BRUNDABANA NAHAK,Bahujan Samaj Party,5439
S18,19,Aska,NOTA,None of the Above,21941
S18,6,Balasore,PRATAP CHANDRA SARANGI,Bharatiya Janata Party,563865
S18,6,Balasore,LEKHASRI SAMANTSINGHAR,Biju Janata Dal,416709
S18,6,Balasore,SHRIKANTA JENA,Indian National Congress,237007
S18,6,Balasore,RAJAT KUMAR BEHERA,Bahujan Samaj Party,2920
S18,6,Balasore,GOBINDA CHANDRA BHOI,National Apni Party,2640
S18,6,Balasore,SURYAKANTA DASMOHAPATRA,Independent,2161
S18,6,Balasore,MAHAMEGHABAHAN AIRA KHARABELA SWAIN,Independent,1868
S18,6,Balasore,PRAMOD KUMAR PATTAYAT,Independent,1639
S18,6,Balasore,BIREN PUHAN,Krupaa Party,1452
S18,6,Balasore,DEEPAK SANKAR THAKUR GIRI,Independent,1194
S18,6,Balasore,AKHIL KUMAR MOHANTA,Independent,830
S18,6,Balasore,NOTA,None of the Above,7350
S18,1,Bargarh,PRADEEP PUROHIT,Bharatiya Janata Party,716359
S18,1,Bargarh,PARINITA MISHRA,Biju Janata Dal,464692
S18,1,Bargarh,SANJAY BHOI,Indian National Congress,93551
S18,1,Bargarh,JAYARAM BAGH,Bahujan Samaj Party,9322
S18,1,Bargarh,GNYANENDRA BEHERA,Independent,4563
S18,1,Bargarh,DEVIKA SIKA,National Apni Party,4538
S18,1,Bargarh,PRABHAT KUMAR DHARUA,Independent,4298
S18,1,Bargarh,NOTA,None of the Above,12541
S18,20,Berhampur,DR. PRADEEP KUMAR PANIGRAHY,Bharatiya Janata Party,513102
S18,20,Berhampur,BHRUGU BAXIPATRA,Biju Janata Dal,347626
S18,20,Berhampur,RASMI RANJAN PATNAIK,Indian National Congress,129744
S18,20,Berhampur,V CHANDRA SHEKHAR,Independent,8379
S18,20,Berhampur,BHASKAR CHAUDHORY,Bahujan Samaj Party,5211
S18,20,Berhampur,SOMANATH BEHERA,Socialist Unity Centre Of India (COMMUNIST),5135
S18,20,Berhampur,SIRIN TAMMANA,Independent,5078
S18,20,Berhampur,BOMMALI KANTA RAO,Naba Bharata Nirmana Seva Party,4201
S18,20,Berhampur,RAM SANKAR SATAPATHY,Independent,3871
S18,20,Berhampur,RAJENDRA DALABEHERA,Bharatiya Bikash Parishad,2343
S18,20,Berhampur,SANTOSH KUMAR SAHU,All India Forward Bloc,2291
S18,20,Berhampur,NOTA,None of the Above,15942
S18,7,Bhadrak,AVIMANYU SETHI,Bharatiya Janata Party,573319
S18,7,Bhadrak,MANJULATA MANDAL,Biju Janata Dal,481775
S18,7,Bhadrak,ANANTA PRASAD SETHI,Indian National Congress,221874
S18,7,Bhadrak,KIRTAN BIHARI MALIK,Socialist Unity Centre Of India (COMMUNIST),4880
S18,7,Bhadrak,ADV. ARJUN CHARAN MALLIK,Bahujan Samaj Party,3604
S18,7,Bhadrak,ANJAN DAS,Ambedkarite Party of India,3517
S18,7,Bhadrak,BASANTA KUMAR MAHALIK,Independent,1530
S18,7,Bhadrak,SARBESWAR BEHERA,Independent,1400
S18,7,Bhadrak,NOTA,None of the Above,5478
S18,18,Bhubaneswar,APARAJITA SARANGI,Bharatiya Janata Party,512519
S18,18,Bhubaneswar,MANMATH KUMAR ROUTRAY,Biju Janata Dal,477367
S18,18,Bhubaneswar,SYED YASHIR NAWAZ,Indian National Congress,66362
S18,18,Bhubaneswar,SURESH CHANDRA PANIGRAHY,Communist Party of India  (Marxist),4148
S18,18,Bhubaneswar,HULAS SENAPATI,Independent,2251
S18,18,Bhubaneswar,KISHOR KUMAR SUTAR,Independent,2203
S18,18,Bhubaneswar,SUDHANSU SEKHAR DAS,Independent,1758
S18,18,Bhubaneswar,SANTOSH KUMAR MISHRA,Independent,1744
S18,18,Bhubaneswar,SANGEETA PATTANAIK,Odisha Janata Party,1530
S18,18,Bhubaneswar,PRADEEP KUMAR SAHOO,Kalinga Sena,1503
S18,18,Bhubaneswar,SANTILATA ROUT,Supreme Zero Party of Bharat,1441
S18,18,Bhubaneswar,NATABAR MAHARANA,Bharatiya Bikash Parishad,1087
S18,18,Bhubaneswar,NOTA,None of the Above,8302
S18,10,Bolangir,SANGEETA KUMARI SINGH DEO,Bharatiya Janata Party,617744
S18,10,Bolangir,SURENDRA SINGH BHOI,Biju Janata Dal,485080
S18,10,Bolangir,MANOJ KUMAR MISHRA,Indian National Congress,230874
S18,10,Bolangir,SUNIL KUMAR BHOI,Socialist Unity Centre Of India (COMMUNIST),10355
S18,10,Bolangir,JAGADISH CHANDRA BIBHAR,Bahujan Samaj Party,9469
S18,10,Bolangir,BALRAM SINGH YADAV,Independent,8674
S18,10,Bolangir,MADHUSUDAN BARIK,Ambedkarite Party of India,7252
S18,10,Bolangir,BALARAM SA,Independent,6097
S18,10,Bolangir,AKSHAYA DISHRI,National Apni Party,5469
S18,10,Bolangir,RAJESH KUMAR PANDA,Ekam Sanatan Bharat Dal,3170
S18,10,Bolangir,NOTA,None of the Above,16064
S18,14,Cuttack,BHARTRUHARI MAHTAB,Bharatiya Janata Party,531601
S18,14,Cuttack,SANTRUPT MISRA,Biju Janata Dal,474524
S18,14,Cuttack,SURESH MOHAPATRA,Indian National Congress,83815
S18,14,Cuttack,PRAMOD KUMAR MALLICK,Bahujan Samaj Party,4484
S18,14,Cuttack,NIRANJAN PATI,Independent,4396
S18,14,Cuttack,SOBHA PANDEY,Independent,3888
S18,14,Cuttack,PRAKASH CHANDRA SAHOO,Krupaa Party,3794
S18,14,Cuttack,RAJAKISHORE MALLIK,Socialist Unity Centre Of India (COMMUNIST),3075
S18,14,Cuttack,GOKULANANDA MISHRA,Independent,1808
S18,14,Cuttack,MINATI PATNAIK,Samruddha Odisha,1251
S18,14,Cuttack,NOTA,None of the Above,8159
S18,9,Dhenkanal,RUDRA NARAYAN PANY,Bharatiya Janata Party,598721
S18,9,Dhenkanal,ABINASH SAMAL,Biju Janata Dal,522154
S18,9,Dhenkanal,SASHMITA BEHERA,Indian National Congress,34730
S18,9,Dhenkanal,PRAFULLA KUMAR NAIK,Bahujan Samaj Party,4895
S18,9,Dhenkanal,MAHESWAR SAHOO,Independent,4629
S18,9,Dhenkanal,MANASI SWAIN,Socialist Unity Centre Of India (COMMUNIST),3384
S18,9,Dhenkanal,PRIYABRATA GARNAIK,Independent,2909
S18,9,Dhenkanal,JANARDAN NAIK,Independent,2653
S18,9,Dhenkanal,KAILAS CHANDRA PRADHAN,Independent,2213
S18,9,Dhenkanal,SWAPNA RANI JAMES,Utkal Samaj,1608
S18,9,Dhenkanal,NOTA,None of the Above,13777
S18,16,Jagatsinghpur,BIBHU PRASAD TARAI,Bharatiya Janata Party,589093
S18,16,Jagatsinghpur,DR. RAJASHREE MALLICK,Biju Janata Dal,548397
S18,16,Jagatsinghpur,RABINDRA KUMAR SETHY,Indian National Congress,123570
S18,16,Jagatsinghpur,RAMESH CHANDRA SETHY,Communist Party of India,8130
S18,16,Jagatsinghpur,PEEYUUSH DAS,Ambedkarite Party of India,3230
S18,16,Jagatsinghpur,BIBHUTI BHUSAN MAJHI,Bahujan Samaj Party,2740
S18,16,Jagatsinghpur,MAHESWAR DAS,Socialist Unity Centre Of India (COMMUNIST),2384
S18,16,Jagatsinghpur,SANKAR DAS,Independent,1488
S18,16,Jagatsinghpur,SILI MALLICK,Samruddha Odisha,930
S18,16,Jagatsinghpur,ARJUNA CHARAN BEHERA,Independent,766
S18,16,Jagatsinghpur,BHANUMATI DAS,Utkal Samaj,677
S18,16,Jagatsinghpur,NOTA,None of the Above,4882
S18,8,Jajpur,SARMISTHA SETHI,Biju Janata Dal,532652
S18,8,Jajpur,RABINDRA NARAYAN BEHERA,Bharatiya Janata Party,534239
S18,8,Jajpur,ANCHAL DAS,Indian National Congress,53145
S18,8,Jajpur,SUBASH CHANDRA MALLIK,Socialist Unity Centre Of India (COMMUNIST),18007
S18,8,Jajpur,ER. SANDHYA RANI MALLICK,Bahujan Samaj Party,3218
S18,8,Jajpur,BHAIRABA PRASAD BEHERA,Independent,2403
S18,8,Jajpur,SUMANTA MALIK,Independent,2301
S18,8,Jajpur,BIDYADHAR DALEI,Ambedkarite Party of India,2172
S18,8,Jajpur,JHUNA MALIK,Manas Lokshakti Dal,2077
S18,8,Jajpur,ARTTATRANA MALIK,Independent,1252
S18,8,Jajpur,NARENDRA MALIKA,Independent,1119
S18,8,Jajpur,MANTU SETHI,Janta Darbar Party,956
S18,8,Jajpur,BINOD KUMAR JENA,Gana Suraksha Party,879
S18,8,Jajpur,NOTA,None of the Above,6788
S18,11,Kalahandi,MALVIKA DEVI,Bharatiya Janata Party,544303
S18,11,Kalahandi,LAMBODAR NIAL,Biju Janata Dal,410490
S18,11,Kalahandi,DROUPADI MAJHI,Indian National Congress,303199
S18,11,Kalahandi,UMAKANTA TANDI,Independent,9194
S18,11,Kalahandi,BIRANCHI NARAYAN DURGA,Bahujan Samaj Party,8497
S18,11,Kalahandi,DR. DHARMANANDA GAHIR,Independent,7811
S18,11,Kalahandi,SIBA HATI,Samajwadi Party,7168
S18,11,Kalahandi,RAJARAM SAHU,Independent,6730
S18,11,Kalahandi,NARESH HIANLA,Independent,6641
S18,11,Kalahandi,GANGADHAR JAL,Independent,5590
S18,11,Kalahandi,HIMANSHU TRIPATHY,Samruddha Odisha,4906
S18,11,Kalahandi,NOTA,None of the Above,19715
S18,13,Kandhamal,SUKANTA KUMAR PANIGRAHI,Bharatiya Janata Party,416415
S18,13,Kandhamal,ACHYUTANANDA SAMANTA,Biju Janata Dal,395044
S18,13,Kandhamal,AMIR CHAND NAYAK,Indian National Congress,144322
S18,13,Kandhamal,BHAGIRATHI BALIARSINGH,Manas Lokshakti Dal,7330
S18,13,Kandhamal,KANAK MANJARI RATH,Independent,5205
S18,13,Kandhamal,HARIBANDHU BEHERA,Bahujan Samaj Party,5137
S18,13,Kandhamal,SUBASH MOHAPATRA,National Jan Dal,4137
S18,13,Kandhamal,PARSURAM PRADHAN,Kalinga Sena,2781
S18,13,Kandhamal,NOTA,None of the Above,15720
S18,15,Kendrapara,BAIJAYANT PANDA,Bharatiya Janata Party,615705
S18,15,Kendrapara,ANSHUMAN MOHANTY,Biju Janata Dal,549169
S18,15,Kendrapara,SIDHARTH SWARUP DASH,Indian National Congress,94832
S18,15,Kendrapara,SOUBHAGYA KETAN SAMAL,Socialist Unity Centre Of India (COMMUNIST),3395
S18,15,Kendrapara,SEKHA SADIKA HOSEN,Bahujan Samaj Party,1852
S18,15,Kendrapara,SUPRAVA DAS,Akhil Bhartiya Parivar Party,1561
S18,15,Kendrapara,SRIRAM PANDEY,Independent,1399
S18,15,Kendrapara,SANTOSH KUMAR PATRA,Independent,1373
S18,15,Kendrapara,PRATAP CHANDRA MOHANTY,Independent,1095
S18,15,Kendrapara,PRANGYAN PRAKASH MOHAPATRA,Odisha Janata Party,912
S18,15,Kendrapara,NOTA,None of the Above,5815
S18,4,Keonjhar,ANANTA NAYAK,Bharatiya Janata Party,573923
S18,4,Keonjhar,DHANURJAYA SIDU,Biju Janata Dal,476881
S18,4,Keonjhar,BINOD BIHARI NAIK,Indian National Congress,105278
S18,4,Keonjhar,JOHN MIRAN MUNDA,Independent,31736
S18,4,Keonjhar,SAHEBA JUANGA,Manas Lokshakti Dal,11043
S18,4,Keonjhar,SUSHANT KUMAR NAIK,Independent,9044
S18,4,Keonjhar,LAMBODAR NAIK,Independent,6778
S18,4,Keonjhar,HARIHAR MUNDA,Socialist Unity Centre Of India (COMMUNIST),6574
S18,4,Keonjhar,RAGHUMANI NAIK,Independent,4556
S18,4,Keonjhar,RAM PRASAD HEMBRAM,Bahujan Samaj Party,3895
S18,4,Keonjhar,PITABASA NAIK,AJSU Party,2144
S18,4,Keonjhar,NOTA,None of the Above,24763
S18,21,Koraput,SAPTAGIRI SANKAR ULAKA,Indian National Congress,471393
S18,21,Koraput,KAUSALYA HIKAKA,Biju Janata Dal,323649
S18,21,Koraput,KALIRAM MAJHI,Bharatiya Janata Party,232514
S18,21,Koraput,DAMINI JANI,Bahujan Samaj Party,15427
S18,21,Koraput,PRAKASH HIKAKA,Communist Party of India  (Marxist-Leninist)  (Liberation),14852
S18,21,Koraput,LASU HANTAL,Independent,14373
S18,21,Koraput,RAGHUMANI GOMANGO,Independent,10540
S18,21,Koraput,ABINASH GOMANGO,Independent,10274
S18,21,Koraput,SUMAN KANTA,Naba Bharata Nirmana Seva Party,8396
S18,21,Koraput,SANTOSH KUMAR BIDIKA,Republican Party of India (A),5415
S18,21,Koraput,PRAMILA PUJARI,Socialist Unity Centre Of India (COMMUNIST),4878
S18,21,Koraput,NOTA,None of the Above,37131
S18,5,Mayurbhanj,NABA CHARAN MAJHI,Bharatiya Janata Party,585971
S18,5,Mayurbhanj,SUDAM MARNDI,Biju Janata Dal,366637
S18,5,Mayurbhanj,ANJANI SOREN,Jharkhand Mukti Morcha,135399
S18,5,Mayurbhanj,RABINDRA NATH SINGH,Independent,9324
S18,5,Mayurbhanj,ASHOK KUMAR SING,Independent,8953
S18,5,Mayurbhanj,JATIA SAWAYAN,Bahujan Samaj Party,8502
S18,5,Mayurbhanj,SANTILATA CHATTAR,Independent,8477
S18,5,Mayurbhanj,PITAMBAR NAIK,Socialist Unity Centre Of India (COMMUNIST),8114
S18,5,Mayurbhanj,ANTA ALOK BASKEY,AJSU Party,5394
S18,5,Mayurbhanj,BAJUN HANSDA,Independent,5322
S18,5,Mayurbhanj,KANHU CHARAN TUDU,Independent,5138
S18,5,Mayurbhanj,SUKANTA HEMBRAM,Bharatiya Nyay-Adhikar Raksha Party,3656
S18,5,Mayurbhanj,GURU  CHARAN HEMBRAM,Bharatheeya Jawan Kisan Party,3210
S18,5,Mayurbhanj,NOTA,None of the Above,19953
S18,12,Nabarangpur,BALABHADRA MAJHI,Bharatiya Janata Party,481396
S18,12,Nabarangpur,PRADEEP KUMAR MAJHI,Biju Janata Dal,393860
S18,12,Nabarangpur,BHUJABAL MAJHI,Indian National Congress,303392
S18,12,Nabarangpur,TRINATH MUNDAGUDIA,Socialist Unity Centre Of India (COMMUNIST),20559
S18,12,Nabarangpur,NOTA,None of the Above,43268
S18,17,Puri,SAMBIT PATRA,Bharatiya Janata Party,629330
S18,17,Puri,ARUP MOHAN PATNAIK,Biju Janata Dal,524621
S18,17,Puri,JAYANARAYAN PATTANAYAK,Indian National Congress,24342
S18,17,Puri,SANTANU KUMAR DAS,Bahujan Samaj Party,3929
S18,17,Puri,SUBASH CHANDRA BHOI,Socialist Unity Centre Of India (COMMUNIST),3266
S18,17,Puri,SOBHA PANDEY,Independent,2229
S18,17,Puri,DILLIP KUMAR BARAL,Independent,1611
S18,17,Puri,NOTA,None of the Above,7610
S18,3,Sambalpur,DHARMENDRA PRADHAN,Bharatiya Janata Party,592162
S18,3,Sambalpur,PRANAB PRAKASH DAS,Biju Janata Dal,472326
S18,3,Sambalpur,NAGENDRA KUMAR PRADHAN,Indian National Congress,89113
S18,3,Sambalpur,SADANAND RANBIDA,Bahujan Samaj Party,4795
S18,3,Sambalpur,SRIRAM PANDEY,Independent,4702
S18,3,Sambalpur,SHUSHIL KUMAR BABU,Independent,4303
S18,3,Sambalpur,GNYANENDRA BEHERA,Independent,3334
S18,3,Sambalpur,NABAKISHORE PRADHAN,Socialist Unity Centre Of India (COMMUNIST),3157
S18,3,Sambalpur,ATMA RAM SUPKAR,Independent,2059
S18,3,Sambalpur,PURUSHOTTAM PATRA,Kosal Janata Dal,1735
S18,3,Sambalpur,RAKESH BAG,Bharatiya Nyay-Adhikar Raksha Party,1708
S18,3,Sambalpur,SUBASH MOHAPATRA,National Jan Dal,1693
S18,3,Sambalpur,LAXMAN KUMAR BHOI,Paschimanchal Vikas Party,1682
S18,3,Sambalpur,KHAGESWAR BEHERA,Rashtriya Manav Party,1495
S18,3,Sambalpur,NOTA,None of the Above,12483
S18,2,Sundargarh,JUAL ORAM,Bharatiya Janata Party,494282
S18,2,Sundargarh,DILIP KUMAR TIRKEY,Biju Janata Dal,355474
S18,2,Sundargarh,JANARDAN DEHURY,Indian National Congress,261986
S18,2,Sundargarh,JUSTIN LUGUN,Socialist Unity Centre Of India (COMMUNIST),9141
S18,2,Sundargarh,JAGABANDHU ORAM,Independent,6027
S18,2,Sundargarh,SUMANTA KUMAR SORENG,National Apni Party,4052
S18,2,Sundargarh,SANTOSH JURA,Naba Bharata Nirmana Seva Party,3981
S18,2,Sundargarh,PARUA EKKA,Jharkhand Party,3033
S18,2,Sundargarh,NOTA,None of the Above,17801
U07,1,PUDUCHERRY,VE VAITHILINGAM,Indian National Congress,426005
U07,1,PUDUCHERRY,A NAMASSIVAYAM,Bharatiya Janata Party,289489
U07,1,PUDUCHERRY,R MENAGA,Naam Tamilar Katchi,39603
U07,1,PUDUCHERRY,G THAMIZHVENDAN,All India Anna Dravida Munnetra Kazhagam,25165
U07,1,PUDUCHERRY,P SANKARAN,Socialist Unity Centre Of India (COMMUNIST),2066
U07,1,PUDUCHERRY,ARADADI POSIYYA,Independent,1546
U07,1,PUDUCHERRY,D ALANGARAVELU,Bahujan Samaj Party,1540
U07,1,PUDUCHERRY,K KISHORKUMAR,Independent,1246
U07,1,PUDUCHERRY,KOLLANJIAPPAN,Independent,1199
U07,1,PUDUCHERRY,M MANIKANDAN,Independent,1133
U07,1,PUDUCHERRY,M KRISHNAMURTHY,Independent,1071
U07,1,PUDUCHERRY,K PRABHU DEVAN,United Republican Party of India,989
U07,1,PUDUCHERRY,S BAKTHAVATCHALAM,Independent,924
U07,1,PUDUCHERRY,S SATHISH KUMAR,Independent,846
U07,1,PUDUCHERRY,COUTTANE ALIAS DHIVANEEDHE,Independent,822
U07,1,PUDUCHERRY,E ANANTHAVEL,Independent,776
U07,1,PUDUCHERRY,S KALA,Independent,626
U07,1,PUDUCHERRY,P RAJAN,Independent,547
U07,1,PUDUCHERRY,NIRMALA G,Independent,475
U07,1,PUDUCHERRY,K ARUNACHALAM,Independent,405
U07,1,PUDUCHERRY,K RAMADASS,Independent,372
U07,1,PUDUCHERRY,R RAJA,Independent,331
U07,1,PUDUCHERRY,D RAVINDIRAN,Independent,307
U07,1,PUDUCHERRY,S MASCO,Independent,254
U07,1,PUDUCHERRY,V P MANICKAM,Independent,244
U07,1,PUDUCHERRY,M MURUGAN,Independent,196
U07,1,PUDUCHERRY,NOTA,None of the Above,9763
S19,2,Amritsar,GURJEET SINGH AUJLA,Indian National Congress,255181
S19,2,Amritsar,KULDEEP SINGH DHALIWAL,Aam Aadmi Party,214880
S19,2,Amritsar,TARANJIT SINGH SANDHU SAMUNDRI,Bharatiya Janata Party,207205
S19,2,Amritsar,ANIL JOSHI,Shiromani Akali Dal,162896
S19,2,Amritsar,EMAAN SINGH MANN,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),26796
S19,2,Amritsar,SATBIR SINGH  JAMMU,Independent,3399
S19,2,Amritsar,VISHAL SIDHU,Bahujan Samaj Party,2733
S19,2,Amritsar,DASWINDER KAUR,Communist Party of India,2481
S19,2,Amritsar,SHARANJIT KAUR,Independent,2460
S19,2,Amritsar,AMANPREET SINGH MAHADIPUR,Independent,2362
S19,2,Amritsar,GURINDER SINGH SABHI GILL,Independent,2129
S19,2,Amritsar,SAHIB SINGH,Independent,1988
S19,2,Amritsar,SHAMSHER SINGH SHERA,Independent,1507
S19,2,Amritsar,SHAM LAL GANDHI,Independent,1487
S19,2,Amritsar,LOVEPREET SHARMA,Aas Punjab Party,1375
S19,2,Amritsar,MASTER HARJINDER PAL,Independent,1358
S19,2,Amritsar,JASPAL MASIH,Independent,1227
S19,2,Amritsar,RESHAM SINGH,Independent,1133
S19,2,Amritsar,BAL KRISHAN SHARMA,Independent,1107
S19,2,Amritsar,SIMRANPREET SINGH,Independent,1106
S19,2,Amritsar,NARINDER KAUR,Aam Janta Party (India),1097
S19,2,Amritsar,DILDAR MASIH,Shiromani Lok Dal Party,1044
S19,2,Amritsar,RAJINDER KUMAR SHARMA,Independent,900
S19,2,Amritsar,BALWINDER SINGH,Independent,857
S19,2,Amritsar,GURPREET SINGH RATTAN,Republican Party of India (Athawale),738
S19,2,Amritsar,DR RAMESH KUMAR,Sacho Sach Party,652
S19,2,Amritsar,GAGANDEEP,Independent,610
S19,2,Amritsar,PRITHVI PAL,Independent,434
S19,2,Amritsar,NEELAM,Independent,409
S19,2,Amritsar,DILBAGH SINGH,Independent,391
S19,2,Amritsar,NOTA,None of the Above,3714
S19,6,AnandpurSahib,MALVINDER SINGH KANG,Aam Aadmi Party,313217
S19,6,AnandpurSahib,VIJAY INDER SINGLA,Indian National Congress,302371
S19,6,AnandpurSahib,DR SUBHASH SHARMA,Bharatiya Janata Party,186578
S19,6,AnandpurSahib,PREM SINGH CHANDUMAJRA,Shiromani Akali Dal,117936
S19,6,AnandpurSahib,JASVIR SINGH GARHI,Bahujan Samaj Party,90157
S19,6,AnandpurSahib,KUSHAL PAL SINGH MANN,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),24831
S19,6,AnandpurSahib,GAJJAN SINGH,Independent,6171
S19,6,AnandpurSahib,SIMPLE KUMAR,Independent,2962
S19,6,AnandpurSahib,SATPAL,Independent,2297
S19,6,AnandpurSahib,GURMIT SINGH,Independent,2182
S19,6,AnandpurSahib,DHARMINDER SINGH HARMAN,Akhil Bhartiya Parivar Party,2043
S19,6,AnandpurSahib,SUNIL KUMAR,Bhartiya Jan Samman Party,1977
S19,6,AnandpurSahib,ER DALJEET SINGH SAINI,Bharatheeya Jawan Kisan Party,1715
S19,6,AnandpurSahib,KULWINDER SINGH,Democratic Bharatiya Samaj Party,1652
S19,6,AnandpurSahib,SUNAINA,Bhartiya Rashtriya Dal,1640
S19,6,AnandpurSahib,ADV KULWINDER SINGH,Independent,1600
S19,6,AnandpurSahib,MEGH RAJ,Independent,1430
S19,6,AnandpurSahib,HARWINDER KARWAL,Independent,1311
S19,6,AnandpurSahib,DAVINDER SINGH,Independent,1175
S19,6,AnandpurSahib,DARSHAN SINGH,Punjab National Party,1172
S19,6,AnandpurSahib,HANISH SHARMA,Ekam Sanatan Bharat Dal,1076
S19,6,AnandpurSahib,DEEPAK SHARMA,Independent,1012
S19,6,AnandpurSahib,PARMINDER SINGH,Independent,930
S19,6,AnandpurSahib,YOG RAJ SAHOTA,Revolutionary Socialist Party,925
S19,6,AnandpurSahib,RAMJAAN KHAN,Independent,672
S19,6,AnandpurSahib,ROHTASH,Independent,619
S19,6,AnandpurSahib,MANDAR SINGH,Independent,555
S19,6,AnandpurSahib,KIRAN JAIN,Hindustan Shakti Sena,515
S19,6,AnandpurSahib,NOTA,None of the Above,6402
S19,11,Bathinda,HARSIMRAT KAUR BADAL,Shiromani Akali Dal,376558
S19,11,Bathinda,GURMEET SINGH KHUDIAN,Aam Aadmi Party,326902
S19,11,Bathinda,JEETMOHINDER SINGH SIDHU,Indian National Congress,202011
S19,11,Bathinda,PARAMPAL KAUR SIDHU,Bharatiya Janata Party,110762
S19,11,Bathinda,LAKHVIR SINGH LAKHA SIDHANA,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),84684
S19,11,Bathinda,NIKKA SINGH,Bahujan Samaj Party,13039
S19,11,Bathinda,JAGJIWAN BALLI,Independent,5484
S19,11,Bathinda,PARWINDER SINGH,Independent,4497
S19,11,Bathinda,PALA RAM,Independent,3435
S19,11,Bathinda,BHAGWANT SINGH SAMAON,Independent,3388
S19,11,Bathinda,GURMEET SINGH,Independent,3082
S19,11,Bathinda,JASVIR SINGH BATHINDA,Aazad Samaj Party (Kanshi Ram),3145
S19,11,Bathinda,GURPREET SINGH URF PREET GHAINT,Jan Sewa Driver Party,2628
S19,11,Bathinda,GURBARN SINGH,Independent,1627
S19,11,Bathinda,NAIB SINGH,Bharatheeya Jawan Kisan Party,1601
S19,11,Bathinda,KULWANT SINGH,Independent,1182
S19,11,Bathinda,AMANDEEP SINGH,Independent,1148
S19,11,Bathinda,POONAM RANI,Nationalist Justice Party,1064
S19,11,Bathinda,NOTA,None of the Above,4933
S19,9,Faridkot,SARABJEET SINGH KHALSA,Independent,298062
S19,9,Faridkot,KARAMJIT SINGH ANMOL,Aam Aadmi Party,228009
S19,9,Faridkot,AMARJIT KAUR SAHOKE,Indian National Congress,160357
S19,9,Faridkot,RAJWINDER SINGH DHARAMKOT,Shiromani Akali Dal,138251
